Year,Asset,Weight,Allocation (%),Invested Amt (DKK),Path_ID,source_folder
2061,Government ZC Bonds - Obligations,0.7977876218439864,79.78,2356229.441419174,135,P1_outputs_path_100_to_300
2062,Emerging Markets - Equities,0.0036513628032974,0.37,11275.259204209477,135,P1_outputs_path_100_to_300
2062,Developed Markets - Equities,0.0035254408009799,0.35,10886.417204077145,135,P1_outputs_path_100_to_300
2062,Emerging Markets State - Obligations,0.0034953089217591,0.35,10793.3711917177,135,P1_outputs_path_100_to_300
2062,High Yield Bonds - Obligations,0.0028604921524284,0.29,8833.082935804467,135,P1_outputs_path_100_to_300
2062,Investment Grade Bonds - Obligations,0.0025835829679712,0.26,7977.998683984196,135,P1_outputs_path_100_to_300
2062,Government ZC Bonds - Obligations,0.9838838123535636,98.39,3038193.027845339,135,P1_outputs_path_100_to_300
2063,Emerging Markets - Equities,0.0249066167136887,2.49,80492.70319621066,135,P1_outputs_path_100_to_300
2063,Developed Markets - Equities,0.0175585081380291,1.76,56745.2336208257,135,P1_outputs_path_100_to_300
2063,Emerging Markets State - Obligations,0.0033689731789429,0.34,10887.779793054488,135,P1_outputs_path_100_to_300
2063,High Yield Bonds - Obligations,0.0231021097028084,2.31,74660.93371455173,135,P1_outputs_path_100_to_300
2063,Investment Grade Bonds - Obligations,0.0012144834530748,0.12,3924.9432088194535,135,P1_outputs_path_100_to_300
2063,Government ZC Bonds - Obligations,0.929849308813456,92.98,3005068.303411424,135,P1_outputs_path_100_to_300
2064,Emerging Markets - Equities,0.0515585187954749,5.16,154250.10012906132,135,P1_outputs_path_100_to_300
2064,Developed Markets - Equities,0.0846862342293473,8.47,253359.87950407187,135,P1_outputs_path_100_to_300
2064,Emerging Markets State - Obligations,0.0613233219582618,6.13,183463.93134045447,135,P1_outputs_path_100_to_300
2064,High Yield Bonds - Obligations,0.071014989656837,7.1,212458.95966648197,135,P1_outputs_path_100_to_300
2064,Investment Grade Bonds - Obligations,0.0404197616815488,4.04,120925.7448086133,135,P1_outputs_path_100_to_300
2064,Government ZC Bonds - Obligations,0.6909971736785301,69.1,2067289.4745410369,135,P1_outputs_path_100_to_300
2065,Emerging Markets - Equities,0.0341673610709243,3.42,104730.61860212084,135,P1_outputs_path_100_to_300
2065,Developed Markets - Equities,0.0060223625001633,0.6,18459.890676926065,135,P1_outputs_path_100_to_300
2065,Emerging Markets State - Obligations,0.0169369401617583,1.69,51915.5171710797,135,P1_outputs_path_100_to_300
2065,High Yield Bonds - Obligations,0.0961767326079197,9.62,294803.2386888022,135,P1_outputs_path_100_to_300
2065,Investment Grade Bonds - Obligations,0.0215353151509037,2.15,66010.56701054607,135,P1_outputs_path_100_to_300
2065,Government ZC Bonds - Obligations,0.8251612885083304,82.52,2529304.268263834,135,P1_outputs_path_100_to_300
2066,Emerging Markets - Equities,0.0164050474048188,1.64,50043.65564677411,135,P1_outputs_path_100_to_300
2066,Developed Markets - Equities,0.0729261357666997,7.29,222461.4373797309,135,P1_outputs_path_100_to_300
2066,Emerging Markets State - Obligations,0.0112611991757159,1.13,34352.3282690257,135,P1_outputs_path_100_to_300
2066,High Yield Bonds - Obligations,0.0079879501758534,0.8,24367.27051496204,135,P1_outputs_path_100_to_300
2066,Investment Grade Bonds - Obligations,0.0580509104518835,5.81,177084.50947739667,135,P1_outputs_path_100_to_300
2066,Government ZC Bonds - Obligations,0.8333687570250286,83.34,2542194.3670269605,135,P1_outputs_path_100_to_300
2067,Emerging Markets - Equities,0.0054677389014845,0.55,16962.11843829561,135,P1_outputs_path_100_to_300
2067,Developed Markets - Equities,0.0441466465392806,4.41,136952.52475379524,135,P1_outputs_path_100_to_300
2067,Emerging Markets State - Obligations,0.0426455151650795,4.26,132295.6878748931,135,P1_outputs_path_100_to_300
2067,High Yield Bonds - Obligations,0.0285474072346643,2.85,88560.28265891815,135,P1_outputs_path_100_to_300
2067,Investment Grade Bonds - Obligations,0.0562707950555193,5.63,174564.27739986448,135,P1_outputs_path_100_to_300
2067,Government ZC Bonds - Obligations,0.8229218971039716,82.29,2552883.18181298,135,P1_outputs_path_100_to_300
2068,Emerging Markets - Equities,0.0163958948337424,1.64,55211.22226012881,135,P1_outputs_path_100_to_300
2068,Developed Markets - Equities,0.0250836447398902,2.51,84466.18491221967,135,P1_outputs_path_100_to_300
2068,Emerging Markets State - Obligations,0.0167481829511562,1.67,56397.51051992589,135,P1_outputs_path_100_to_300
2068,High Yield Bonds - Obligations,0.0408662578811272,4.09,137612.2541461589,135,P1_outputs_path_100_to_300
2068,Investment Grade Bonds - Obligations,0.0177456827536382,1.77,59756.4722513668,135,P1_outputs_path_100_to_300
2068,Government ZC Bonds - Obligations,0.8831603368404456,88.32,2973937.204591008,135,P1_outputs_path_100_to_300
2069,Emerging Markets - Equities,0.0338384155601953,3.38,116550.7375436923,135,P1_outputs_path_100_to_300
2069,Developed Markets - Equities,0.0072148055975569,0.72,24850.18579353282,135,P1_outputs_path_100_to_300
2069,Emerging Markets State - Obligations,0.0232375701342334,2.32,80037.90641586849,135,P1_outputs_path_100_to_300
2069,High Yield Bonds - Obligations,0.0231622699948731,2.32,79778.5477362643,135,P1_outputs_path_100_to_300
2069,Investment Grade Bonds - Obligations,0.0196395348935609,1.96,67645.0784992484,135,P1_outputs_path_100_to_300
2069,Government ZC Bonds - Obligations,0.89290740381958,89.29,3075469.5440236097,135,P1_outputs_path_100_to_300
2070,Emerging Markets - Equities,0.0535141714626503,5.35,174977.6981426439,135,P1_outputs_path_100_to_300
2070,Developed Markets - Equities,0.0173447708157166,1.73,56712.97880906195,135,P1_outputs_path_100_to_300
2070,Emerging Markets State - Obligations,0.0976194427375023,9.76,319190.6913124395,135,P1_outputs_path_100_to_300
2070,High Yield Bonds - Obligations,0.0948121940300274,9.48,310011.70369995816,135,P1_outputs_path_100_to_300
2070,Investment Grade Bonds - Obligations,0.0114446203455457,1.14,37420.99091598046,135,P1_outputs_path_100_to_300
2070,Government ZC Bonds - Obligations,0.7252648006085575,72.53,2371431.0038966225,135,P1_outputs_path_100_to_300
2071,Emerging Markets - Equities,0.0579448496669928,5.79,192700.44840655,135,P1_outputs_path_100_to_300
2071,Developed Markets - Equities,0.0520891336039292,5.21,173226.7744289891,135,P1_outputs_path_100_to_300
2071,Emerging Markets State - Obligations,0.0243637836459735,2.44,81023.80212289418,135,P1_outputs_path_100_to_300
2071,High Yield Bonds - Obligations,0.0453463568867094,4.53,150803.10598596552,135,P1_outputs_path_100_to_300
2071,Investment Grade Bonds - Obligations,0.0625341313318287,6.25,207962.48877355768,135,P1_outputs_path_100_to_300
2071,Government ZC Bonds - Obligations,0.7577217448645661,75.77,2519867.095038283,135,P1_outputs_path_100_to_300
2072,Emerging Markets - Equities,0.0391620529143907,3.92,128374.69438183607,135,P1_outputs_path_100_to_300
2072,Developed Markets - Equities,0.0458854388281636,4.59,150414.20834139618,135,P1_outputs_path_100_to_300
2072,Emerging Markets State - Obligations,0.0522735866030007,5.23,171354.79897012116,135,P1_outputs_path_100_to_300
2072,High Yield Bonds - Obligations,0.0606379930715825,6.06,198773.64053179687,135,P1_outputs_path_100_to_300
2072,Investment Grade Bonds - Obligations,0.0481949266513402,4.82,157984.79699585144,135,P1_outputs_path_100_to_300
2072,Government ZC Bonds - Obligations,0.7538460019315221,75.38,2471135.7783127557,135,P1_outputs_path_100_to_300
2073,Emerging Markets - Equities,0.0333291043650061,3.33,115655.18594724736,135,P1_outputs_path_100_to_300
2073,Developed Markets - Equities,0.0664294931841773,6.64,230516.7070335111,135,P1_outputs_path_100_to_300
2073,Emerging Markets State - Obligations,0.059559380042755,5.96,206676.7560960932,135,P1_outputs_path_100_to_300
2073,High Yield Bonds - Obligations,0.0203918841913585,2.04,70761.79222033145,135,P1_outputs_path_100_to_300
2073,Investment Grade Bonds - Obligations,0.0104579551863391,1.05,36290.10664246858,135,P1_outputs_path_100_to_300
2073,Government ZC Bonds - Obligations,0.8098321830303639,80.98,2810195.278238008,135,P1_outputs_path_100_to_300
2074,Emerging Markets - Equities,0.0013128126763875,0.13,4881.797778998606,135,P1_outputs_path_100_to_300
2074,Developed Markets - Equities,0.0010073183828597,0.1,3745.7930842966944,135,P1_outputs_path_100_to_300
2074,Emerging Markets State - Obligations,0.0020620536391818,0.21,7667.909563178704,135,P1_outputs_path_100_to_300
2074,High Yield Bonds - Obligations,0.0017449605741236,0.17,6488.773919092205,135,P1_outputs_path_100_to_300
2074,Investment Grade Bonds - Obligations,0.0023508766186194,0.24,8741.920657755978,135,P1_outputs_path_100_to_300
2074,Government ZC Bonds - Obligations,0.9915219781088276,99.15,3687052.90375424,135,P1_outputs_path_100_to_300
2075,Emerging Markets - Equities,0.0675635442295109,6.76,138511.07633861704,135,P1_outputs_path_100_to_300
2075,Developed Markets - Equities,0.0682306348690338,6.82,139878.66952144142,135,P1_outputs_path_100_to_300
2075,Emerging Markets State - Obligations,0.0057167770835639,0.57,11719.88468133856,135,P1_outputs_path_100_to_300
2075,High Yield Bonds - Obligations,0.0160095422862476,1.6,32820.93855562107,135,P1_outputs_path_100_to_300
2075,Investment Grade Bonds - Obligations,0.0076913654646681,0.77,15767.960683144853,135,P1_outputs_path_100_to_300
2075,Government ZC Bonds - Obligations,0.8347881360669754,83.48,1711387.4732290902,135,P1_outputs_path_100_to_300
2025,Emerging Markets - Equities,0.2400691622375577,24.01,0.0,136,P1_outputs_path_100_to_300
2025,Developed Markets - Equities,0.1405935784286,14.06,0.0,136,P1_outputs_path_100_to_300
2025,Emerging Markets State - Obligations,0.110532401524912,11.05,0.0,136,P1_outputs_path_100_to_300
2025,High Yield Bonds - Obligations,0.2875274161292742,28.75,0.0,136,P1_outputs_path_100_to_300
2025,Investment Grade Bonds - Obligations,0.2103949686104543,21.04,0.0,136,P1_outputs_path_100_to_300
2025,Government ZC Bonds - Obligations,0.0108824730692015,1.09,0.0,136,P1_outputs_path_100_to_300
2026,Emerging Markets - Equities,0.9854634151667409,98.55,55771.035338939706,136,P1_outputs_path_100_to_300
2026,Developed Markets - Equities,0.0020106553095413,0.2,113.79045289457498,136,P1_outputs_path_100_to_300
2026,Emerging Markets State - Obligations,0.0085010849914794,0.85,481.10797842141153,136,P1_outputs_path_100_to_300
2026,High Yield Bonds - Obligations,0.0003144994387456,0.03,17.79869150129204,136,P1_outputs_path_100_to_300
2026,Investment Grade Bonds - Obligations,0.0006860530752551,0.07,38.82629199174157,136,P1_outputs_path_100_to_300
2026,Government ZC Bonds - Obligations,0.0030242920182372,0.3,171.15591956891228,136,P1_outputs_path_100_to_300
2027,Emerging Markets - Equities,0.3500905756083552,35.01,39750.2510466657,136,P1_outputs_path_100_to_300
2027,Developed Markets - Equities,0.0036214426880753,0.36,411.1886066968738,136,P1_outputs_path_100_to_300
2027,Emerging Markets State - Obligations,0.0037093417843618,0.37,421.1689129021884,136,P1_outputs_path_100_to_300
2027,High Yield Bonds - Obligations,0.0011491140282664,0.11,130.4735810881552,136,P1_outputs_path_100_to_300
2027,Investment Grade Bonds - Obligations,0.0042944608556557,0.43,487.6049485929688,136,P1_outputs_path_100_to_300
2027,Government ZC Bonds - Obligations,0.6371350650352852,63.71,72342.07530944409,136,P1_outputs_path_100_to_300
2028,Emerging Markets - Equities,0.6254816142893698,62.55,124959.14905278044,136,P1_outputs_path_100_to_300
2028,Developed Markets - Equities,0.0013943999165818,0.14,278.57417873633466,136,P1_outputs_path_100_to_300
2028,Emerging Markets State - Obligations,0.0005574613562084,0.06,111.37001489766018,136,P1_outputs_path_100_to_300
2028,High Yield Bonds - Obligations,0.0016153769755433,0.16,322.72112825041086,136,P1_outputs_path_100_to_300
2028,Investment Grade Bonds - Obligations,0.0026824098865638,0.27,535.8937004353237,136,P1_outputs_path_100_to_300
2028,Government ZC Bonds - Obligations,0.3682687375757327,36.83,73572.98283257846,136,P1_outputs_path_100_to_300
2029,Emerging Markets - Equities,0.7428953808800748,74.29,216711.3631243146,136,P1_outputs_path_100_to_300
2029,Developed Markets - Equities,0.0004762813005188,0.05,138.9368846846041,136,P1_outputs_path_100_to_300
2029,Emerging Markets State - Obligations,0.0027099443871357,0.27,790.5228074396476,136,P1_outputs_path_100_to_300
2029,High Yield Bonds - Obligations,0.0019616963239316,0.2,572.2500036163461,136,P1_outputs_path_100_to_300
2029,Investment Grade Bonds - Obligations,0.0014409722844739,0.14,420.3486467001307,136,P1_outputs_path_100_to_300
2029,Government ZC Bonds - Obligations,0.2505157248238649,25.05,73078.3978577724,136,P1_outputs_path_100_to_300
2030,Emerging Markets - Equities,0.7349074249778283,73.49,211417.4589929548,136,P1_outputs_path_100_to_300
2030,Developed Markets - Equities,0.0014466533163095,0.14,416.1718303323928,136,P1_outputs_path_100_to_300
2030,Emerging Markets State - Obligations,0.0011819918247244,0.12,340.0342677735484,136,P1_outputs_path_100_to_300
2030,High Yield Bonds - Obligations,0.0004073330606892,0.04,117.18118191191692,136,P1_outputs_path_100_to_300
2030,Investment Grade Bonds - Obligations,0.0021495350871567,0.21,618.3761800428084,136,P1_outputs_path_100_to_300
2030,Government ZC Bonds - Obligations,0.2599070617332917,25.99,74769.81276605737,136,P1_outputs_path_100_to_300
2031,Emerging Markets - Equities,0.7738352394963531,77.38,267784.9315443387,136,P1_outputs_path_100_to_300
2031,Developed Markets - Equities,0.0038302110310471,0.38,1325.440799797228,136,P1_outputs_path_100_to_300
2031,Emerging Markets State - Obligations,0.0019763444707583,0.2,683.9120807608863,136,P1_outputs_path_100_to_300
2031,High Yield Bonds - Obligations,0.006397070966627,0.64,2213.700182479947,136,P1_outputs_path_100_to_300
2031,Investment Grade Bonds - Obligations,0.0036346513117467,0.36,1257.7675492487328,136,P1_outputs_path_100_to_300
2031,Government ZC Bonds - Obligations,0.2103264827234675,21.03,72783.27466027829,136,P1_outputs_path_100_to_300
2032,Emerging Markets - Equities,0.7920255209914373,79.2,310785.99332022545,136,P1_outputs_path_100_to_300
2032,Developed Markets - Equities,0.0049277341020336,0.49,1933.612866162984,136,P1_outputs_path_100_to_300
2032,Emerging Markets State - Obligations,0.0005581357361828,0.06,219.00906546541864,136,P1_outputs_path_100_to_300
2032,High Yield Bonds - Obligations,0.004934660656582,0.49,1936.3308040053423,136,P1_outputs_path_100_to_300
2032,Investment Grade Bonds - Obligations,0.0028486966026592,0.28,1117.8112066605872,136,P1_outputs_path_100_to_300
2032,Government ZC Bonds - Obligations,0.1947052519111048,19.47,76401.15566492162,136,P1_outputs_path_100_to_300
2033,Emerging Markets - Equities,0.8445438739104196,84.45,416537.422410544,136,P1_outputs_path_100_to_300
2033,Developed Markets - Equities,0.0002517469106124,0.03,124.16407540889928,136,P1_outputs_path_100_to_300
2033,Emerging Markets State - Obligations,0.0028941088251138,0.29,1427.403202401775,136,P1_outputs_path_100_to_300
2033,High Yield Bonds - Obligations,0.0027409439130955,0.27,1351.860747324274,136,P1_outputs_path_100_to_300
2033,Investment Grade Bonds - Obligations,0.0008921857809744,0.09,440.0348839163496,136,P1_outputs_path_100_to_300
2033,Government ZC Bonds - Obligations,0.1486771406597842,14.87,73329.04169329783,136,P1_outputs_path_100_to_300
2034,Emerging Markets - Equities,0.8228482978778495,82.28,371125.6679748927,136,P1_outputs_path_100_to_300
2034,Developed Markets - Equities,0.002947221755567,0.29,1329.2725348352346,136,P1_outputs_path_100_to_300
2034,Emerging Markets State - Obligations,8.388368812921233e-05,0.01,37.833692880498496,136,P1_outputs_path_100_to_300
2034,High Yield Bonds - Obligations,0.001452953127342,0.15,655.3190926100544,136,P1_outputs_path_100_to_300
2034,Investment Grade Bonds - Obligations,0.0010012751118927,0.1,451.6007333140335,136,P1_outputs_path_100_to_300
2034,Government ZC Bonds - Obligations,0.1716663684392194,17.17,77425.93114689406,136,P1_outputs_path_100_to_300
2035,Emerging Markets - Equities,0.2503182248900241,25.03,126304.52162325646,136,P1_outputs_path_100_to_300
2035,Developed Markets - Equities,0.5896817751099745,58.97,297539.16059424024,136,P1_outputs_path_100_to_300
2035,Emerging Markets State - Obligations,6.031619887729408e-18,0.0,3.0434095035137146e-12,136,P1_outputs_path_100_to_300
2035,High Yield Bonds - Obligations,2.9019409510727336e-17,0.0,1.464249212238588e-11,136,P1_outputs_path_100_to_300
2035,Investment Grade Bonds - Obligations,0.0,0.0,0.0,136,P1_outputs_path_100_to_300
2035,Government ZC Bonds - Obligations,0.1600000000000012,16.0,80732.12994619062,136,P1_outputs_path_100_to_300
2036,Emerging Markets - Equities,0.2684036391286612,26.84,175740.05745706346,136,P1_outputs_path_100_to_300
2036,Developed Markets - Equities,0.6115963608713387,61.16,400449.0399198266,136,P1_outputs_path_100_to_300
