Year,Path_ID,Asset,Weight,Allocation (%),Invested Amt (DKK)
2039,108,Investment Grade Bonds - Obligations,0.009106686,0.91,17780.84678
2039,108,Government ZC Bonds - Obligations,0.013460673,1.35,26282.02567
2040,108,Emerging Markets - Equities,0.243096052,24.31,553714.0157
2040,108,Developed Markets - Equities,0.71924292,71.92,1638261.429
2040,108,Emerging Markets State - Obligations,0.007349466,0.73,16740.30543
2040,108,High Yield Bonds - Obligations,0.01404209,1.4,31984.48619
2040,108,Investment Grade Bonds - Obligations,0.012328359,1.23,28081.01993
2040,108,Government ZC Bonds - Obligations,0.003941113,0.39,8976.903218
2041,108,Emerging Markets - Equities,0.244677736,24.47,596949.607
2041,108,Developed Markets - Equities,0.712381046,71.24,1738023.215
2041,108,Emerging Markets State - Obligations,0.003598703,0.36,8779.891835
2041,108,High Yield Bonds - Obligations,0.02153539,2.15,52540.71356
2041,108,Investment Grade Bonds - Obligations,0.017778979,1.78,43376.05311
2041,108,Government ZC Bonds - Obligations,2.81E-05,0,68.66809984
2042,108,Emerging Markets - Equities,0.251380882,25.14,650693.9932
2042,108,Developed Markets - Equities,0.717616624,71.76,1857535.157
2042,108,Emerging Markets State - Obligations,0.007036362,0.7,18213.47044
2042,108,High Yield Bonds - Obligations,0.012617192,1.26,32659.32948
2042,108,Investment Grade Bonds - Obligations,0.010425951,1.04,26987.35009
2042,108,Government ZC Bonds - Obligations,0.000922988,0.09,2389.135381
2043,108,Emerging Markets - Equities,0.244377273,24.44,678660.2347
2043,108,Developed Markets - Equities,0.717033761,71.7,1991274.776
2043,108,Emerging Markets State - Obligations,0.001400795,0.14,3890.14824
2043,108,High Yield Bonds - Obligations,0.00237313,0.24,6590.420448
2043,108,Investment Grade Bonds - Obligations,0.003716656,0.37,10321.52641
2043,108,Government ZC Bonds - Obligations,0.031098385,3.11,86363.3384
2044,108,Emerging Markets - Equities,0.258081954,25.81,762914.6969
2044,108,Developed Markets - Equities,0.69470238,69.47,2053606.026
2044,108,Emerging Markets State - Obligations,0.013587413,1.36,40165.6798
2044,108,High Yield Bonds - Obligations,0.009760516,0.98,28853.00901
2044,108,Investment Grade Bonds - Obligations,0.016552889,1.66,48931.90698
2044,108,Government ZC Bonds - Obligations,0.007314849,0.73,21623.38603
2045,108,Emerging Markets - Equities,0.247154866,24.72,706698.7323
2045,108,Developed Markets - Equities,0.708889979,70.89,2026954.429
2045,108,Emerging Markets State - Obligations,0.010646943,1.06,30443.18376
2045,108,High Yield Bonds - Obligations,0.016423381,1.64,46959.95867
2045,108,Investment Grade Bonds - Obligations,0.002943615,0.29,8416.782444
2045,108,Government ZC Bonds - Obligations,0.013941217,1.39,39862.61926
2046,108,Emerging Markets - Equities,0.25688448,25.69,751533.3277
2046,108,Developed Markets - Equities,0.709535259,70.95,2075794.514
2046,108,Emerging Markets State - Obligations,0.017120422,1.71,50086.97967
2046,108,High Yield Bonds - Obligations,0.002951113,0.3,8633.684084
2046,108,Investment Grade Bonds - Obligations,0.001929567,0.19,5645.081778
2046,108,Government ZC Bonds - Obligations,0.01157916,1.16,33875.63295
2047,108,Emerging Markets - Equities,0.240517347,24.05,943519.0504
2047,108,Developed Markets - Equities,0.689387712,68.94,2704380.562
2047,108,Emerging Markets State - Obligations,0.008165749,0.82,32033.19813
2047,108,High Yield Bonds - Obligations,0.014734848,1.47,57802.93969
2047,108,Investment Grade Bonds - Obligations,0.011878995,1.19,46599.79025
2047,108,Government ZC Bonds - Obligations,0.035315349,3.53,138537.6362
2048,108,Emerging Markets - Equities,0.173274172,17.33,746440.6139
2048,108,Developed Markets - Equities,0.231105682,23.11,995570.5762
2048,108,Emerging Markets State - Obligations,0.005046913,0.5,21741.38882
2048,108,High Yield Bonds - Obligations,0.009497795,0.95,40915.15499
2048,108,Investment Grade Bonds - Obligations,0.018780852,1.88,80905.25359
2048,108,Government ZC Bonds - Obligations,0.562294587,56.23,2422285.517
2049,108,Emerging Markets - Equities,0.001788403,0.18,8080.944676
2049,108,Developed Markets - Equities,0.000362626,0.04,1638.532796
2049,108,Emerging Markets State - Obligations,0.009389899,0.94,42428.5028
2049,108,High Yield Bonds - Obligations,0.014103406,1.41,63726.6029
2049,108,Investment Grade Bonds - Obligations,0.005420886,0.54,24494.4153
2049,108,Government ZC Bonds - Obligations,0.96893478,96.89,4378156.819
2050,108,Emerging Markets - Equities,0.008249846,0.82,39511.91906
2050,108,Developed Markets - Equities,0.000256359,0.03,1227.807332
2050,108,Emerging Markets State - Obligations,0.003893978,0.39,18649.86665
2050,108,High Yield Bonds - Obligations,0.011276359,1.13,54007.13936
2050,108,Investment Grade Bonds - Obligations,0.006746859,0.67,32313.49475
2050,108,Government ZC Bonds - Obligations,0.969576599,96.96,4643702.672
2051,108,Emerging Markets - Equities,0.036877744,3.69,187114.5175
2051,108,Developed Markets - Equities,0.023162746,2.32,117525.7914
2051,108,Emerging Markets State - Obligations,0.030357847,3.04,154033.1193
2051,108,High Yield Bonds - Obligations,0.02163288,2.16,109763.3823
2051,108,Investment Grade Bonds - Obligations,0.009932692,0.99,50397.62709
2051,108,Government ZC Bonds - Obligations,0.87803609,87.8,4455079.954
2052,108,Emerging Markets - Equities,0.005563553,0.56,27620.38865
2052,108,Developed Markets - Equities,0.023278575,2.33,115567.0209
2052,108,Emerging Markets State - Obligations,0.028816177,2.88,143058.5695
2052,108,High Yield Bonds - Obligations,0.002447951,0.24,12152.90836
2052,108,Investment Grade Bonds - Obligations,0.005877325,0.59,29178.11379
2052,108,Government ZC Bonds - Obligations,0.934016419,93.4,4636945.914
2053,108,Emerging Markets - Equities,0.017333213,1.73,82252.43521
2053,108,Developed Markets - Equities,0.008697986,0.87,41275.1255
2053,108,Emerging Markets State - Obligations,0.016479067,1.65,78199.19979
2053,108,High Yield Bonds - Obligations,0.004486881,0.45,21291.88927
2053,108,Investment Grade Bonds - Obligations,0.000989505,0.1,4695.564209
2053,108,Government ZC Bonds - Obligations,0.952013347,95.2,4517651.424
2054,108,Emerging Markets - Equities,0.006803821,0.68,31491.89758
2054,108,Developed Markets - Equities,0.013488132,1.35,62430.63905
2054,108,Emerging Markets State - Obligations,0.022995075,2.3,106434.0985
2054,108,High Yield Bonds - Obligations,0.021721089,2.17,100537.3769
2054,108,Investment Grade Bonds - Obligations,0.002455846,0.25,11367.03419
2054,108,Government ZC Bonds - Obligations,0.932536037,93.25,4316299.663
2055,108,Emerging Markets - Equities,0.022768688,2.28,113254.2751
2055,108,Developed Markets - Equities,0.033999497,3.4,169117.7105
2055,108,Emerging Markets State - Obligations,0.032741063,3.27,162858.1045
2055,108,High Yield Bonds - Obligations,0.00781558,0.78,38875.66315
2055,108,Investment Grade Bonds - Obligations,0.014555412,1.46,72400.4227
2055,108,Government ZC Bonds - Obligations,0.88811976,88.81,4417617.748
2056,108,Emerging Markets - Equities,0.00614188,0.61,32113.83303
2056,108,Developed Markets - Equities,0.029796655,2.98,155796.7358
2056,108,Emerging Markets State - Obligations,4.93E-05,0,257.6871498
2056,108,High Yield Bonds - Obligations,0.030436465,3.04,159142.0854
2056,108,Investment Grade Bonds - Obligations,0.009780507,0.98,51138.99743
2056,108,Government ZC Bonds - Obligations,0.92379521,92.38,4830215.947
2057,108,Emerging Markets - Equities,0.025760033,2.58,137551.5751
2057,108,Developed Markets - Equities,0.00976707,0.98,52153.49873
2057,108,Emerging Markets State - Obligations,0.018906351,1.89,100954.779
2057,108,High Yield Bonds - Obligations,0.00324791,0.32,17342.95583
2057,108,Investment Grade Bonds - Obligations,0.012126972,1.21,64754.73609
2057,108,Government ZC Bonds - Obligations,0.930191664,93.02,4966970.729
2058,108,Emerging Markets - Equities,0.014458872,1.45,76598.5499
2058,108,Developed Markets - Equities,0.002706104,0.27,14336.08432
2058,108,Emerging Markets State - Obligations,0.017089004,1.71,90532.15839
2058,108,High Yield Bonds - Obligations,0.002724159,0.27,14431.73742
2058,108,Investment Grade Bonds - Obligations,0.005146651,0.51,27265.3381
2058,108,Government ZC Bonds - Obligations,0.95787521,95.79,5074521.134
2059,108,Emerging Markets - Equities,0.010941964,1.09,55134.52184
2059,108,Developed Markets - Equities,0.014647518,1.46,73806.12376
2059,108,Emerging Markets State - Obligations,0.018072328,1.81,91063.10414
2059,108,High Yield Bonds - Obligations,0.012100064,1.21,60969.9738
2059,108,Investment Grade Bonds - Obligations,0.013725094,1.37,69158.20032
2059,108,Government ZC Bonds - Obligations,0.930513032,93.05,4688682.328
2060,108,Emerging Markets - Equities,0.182201806,18.22,210348.1768
2060,108,Developed Markets - Equities,0.138339251,13.83,159709.7733
2060,108,Emerging Markets State - Obligations,0.191722209,19.17,221339.2832
2060,108,High Yield Bonds - Obligations,0.120130213,12.01,138687.8202
2060,108,Investment Grade Bonds - Obligations,0.093115534,9.31,107499.9372
2060,108,Government ZC Bonds - Obligations,0.274490987,27.45,316894.1063
2061,108,Emerging Markets - Equities,0.036654498,3.67,42546.5992
2061,108,Developed Markets - Equities,0.486318418,48.63,564492.6491
2061,108,Emerging Markets State - Obligations,0.278621123,27.86,323408.6355
2061,108,High Yield Bonds - Obligations,0.070294421,7.03,81594.03897
2061,108,Investment Grade Bonds - Obligations,0.022025334,2.2,25565.84023
2061,108,Government ZC Bonds - Obligations,0.106086206,10.61,123139.2463
2062,108,Emerging Markets - Equities,0.101238144,10.12,112984.2461
2062,108,Developed Markets - Equities,0.025447559,2.54,28400.09907
2062,108,Emerging Markets State - Obligations,0.172487402,17.25,192500.1618
2062,108,High Yield Bonds - Obligations,0.079194538,7.92,88383.04274
2062,108,Investment Grade Bonds - Obligations,0.099697293,9.97,111264.6186
2062,108,Government ZC Bonds - Obligations,0.521935063,52.19,582492.3035
2063,108,Emerging Markets - Equities,0.191802693,19.18,210196.2907
2063,108,Developed Markets - Equities,0.064752225,6.48,70961.86882
2063,108,Emerging Markets State - Obligations,0.149899293,14.99,164274.4161
2063,108,High Yield Bonds - Obligations,0.179837185,17.98,197083.3084
2063,108,Investment Grade Bonds - Obligations,0.123888867,12.39,135769.6279
2063,108,Government ZC Bonds - Obligations,0.289819737,28.98,317613.0256
2064,108,Emerging Markets - Equities,0.301162501,30.12,312761.2185
2064,108,Developed Markets - Equities,0.163622937,16.36,169924.5718
2064,108,Emerging Markets State - Obligations,0.080005884,8,83087.16336
2064,108,High Yield Bonds - Obligations,0.267435004,26.74,277734.7691
2064,108,Investment Grade Bonds - Obligations,0.056297351,5.63,58465.53988
2064,108,Government ZC Bonds - Obligations,0.131476323,13.15,136539.8912
2065,108,Emerging Markets - Equities,0.040010699,4,47710.03414
2065,108,Developed Markets - Equities,0.251544453,25.15,299949.6337
2065,108,Emerging Markets State - Obligations,0.230841388,23.08,275262.6386
2065,108,High Yield Bonds - Obligations,0.175699167,17.57,209509.2937
2065,108,Investment Grade Bonds - Obligations,0.109265087,10.93,130291.1768
2065,108,Government ZC Bonds - Obligations,0.192639207,19.26,229709.1383
2066,108,Emerging Markets - Equities,0.009532311,0.95,12227.88293
2066,108,Developed Markets - Equities,0.132441795,13.24,169894.033
2066,108,Emerging Markets State - Obligations,0.150948987,15.09,193634.736
2066,108,High Yield Bonds - Obligations,0.225151665,22.52,288820.6424
2066,108,Investment Grade Bonds - Obligations,0.094270661,9.43,120928.765
2066,108,Government ZC Bonds - Obligations,0.387654581,38.77,497276.5578
2067,108,Emerging Markets - Equities,0.024929677,2.49,31172.55049
2067,108,Developed Markets - Equities,0.194788815,19.48,243567.707
2067,108,Emerging Markets State - Obligations,0.023653703,2.37,29577.04825
2067,108,High Yield Bonds - Obligations,0.007092423,0.71,8868.503614
2067,108,Investment Grade Bonds - Obligations,0.256718063,25.67,321005.2377
2067,108,Government ZC Bonds - Obligations,0.492817318,49.28,616228.3181
2068,108,Emerging Markets - Equities,0.080766741,8.08,97329.17162
2068,108,Developed Markets - Equities,0.013014645,1.3,15683.493
2068,108,Emerging Markets State - Obligations,0.181996,18.2,219317.0076
2068,108,High Yield Bonds - Obligations,0.157909299,15.79,190290.9672
2068,108,Investment Grade Bonds - Obligations,0.120643157,12.06,145382.8441
2068,108,Government ZC Bonds - Obligations,0.445670159,44.57,537061.5043
2069,108,Emerging Markets - Equities,0.032096388,3.21,36372.73366
2069,108,Developed Markets - Equities,0.018086961,1.81,20496.76798
2069,108,Emerging Markets State - Obligations,0.209716098,20.97,237657.5101
2069,108,High Yield Bonds - Obligations,0.107371418,10.74,121676.9916
2069,108,Investment Grade Bonds - Obligations,0.063478953,6.35,71936.53737
2069,108,Government ZC Bonds - Obligations,0.569250181,56.93,645093.9249
2070,108,Emerging Markets - Equities,0.175183728,17.52,210096.514
2070,108,Developed Markets - Equities,0.111672182,11.17,133927.5995
2070,108,Emerging Markets State - Obligations,0.206767972,20.68,247975.2572
2070,108,High Yield Bonds - Obligations,0.139463577,13.95,167257.6078
2070,108,Investment Grade Bonds - Obligations,0.048766339,4.88,58485.09994
2070,108,Government ZC Bonds - Obligations,0.318146201,31.81,381550.3213
2071,108,Emerging Markets - Equities,0.148568726,14.86,171705.6594
2071,108,Developed Markets - Equities,0.046865509,4.69,54163.97768
2071,108,Emerging Markets State - Obligations,0.21475086,21.48,248194.4825
2071,108,High Yield Bonds - Obligations,0.213084265,21.31,246268.345
2071,108,Investment Grade Bonds - Obligations,0.142540983,14.25,164739.2036
2071,108,Government ZC Bonds - Obligations,0.234189657,23.42,270660.5264
2072,108,Emerging Markets - Equities,0.098326279,9.83,117090.6662
2072,108,Developed Markets - Equities,0.097811003,9.78,116477.0559
2072,108,Emerging Markets State - Obligations,0.088165527,8.82,104990.8565
2072,108,High Yield Bonds - Obligations,0.124072052,12.41,147749.7091
2072,108,Investment Grade Bonds - Obligations,0.116861023,11.69,139162.5427
2072,108,Government ZC Bonds - Obligations,0.474764115,47.48,565367.131
2073,108,Emerging Markets - Equities,0.178093035,17.81,203044.3434
2073,108,Developed Markets - Equities,0.178636137,17.86,203663.5356
2073,108,Emerging Markets State - Obligations,0.107091108,10.71,122094.8573
2073,108,High Yield Bonds - Obligations,0.00309236,0.31,3525.607828
2073,108,Investment Grade Bonds - Obligations,0.039753622,3.98,45323.21013
2073,108,Government ZC Bonds - Obligations,0.493333737,49.33,562451.1066
2074,108,Emerging Markets - Equities,0.194549155,19.45,242725.6488
2074,108,Developed Markets - Equities,0.107898491,10.79,134617.5532
2074,108,Emerging Markets State - Obligations,0.117719744,11.77,146870.8581
2074,108,High Yield Bonds - Obligations,0.199126254,19.91,248436.181
2074,108,Investment Grade Bonds - Obligations,0.15652282,15.65,195282.797
2074,108,Government ZC Bonds - Obligations,0.224183536,22.42,279698.4347
2075,108,Emerging Markets - Equities,0.111461346,11.15,138165.178
2075,108,Developed Markets - Equities,0.04671255,4.67,57903.91062
2075,108,Emerging Markets State - Obligations,0.087769804,8.78,108797.6318
2075,108,High Yield Bonds - Obligations,0.005625527,0.56,6973.286675
2075,108,Investment Grade Bonds - Obligations,0.099221518,9.92,122992.9393
2075,108,Government ZC Bonds - Obligations,0.649209255,64.92,804746.3548
2025,109,Emerging Markets - Equities,0.606220568,60.62,121244.1136
2025,109,Developed Markets - Equities,0.001278716,0.13,255.7432677
2025,109,Emerging Markets State - Obligations,0.002703662,0.27,540.7323948
2025,109,High Yield Bonds - Obligations,0.005434559,0.54,1086.911794
2025,109,Investment Grade Bonds - Obligations,0.001206215,0.12,241.2430879
2025,109,Government ZC Bonds - Obligations,0.383156279,38.32,76631.25589
2026,109,Emerging Markets - Equities,0.720148135,72.01,231761.2388
2026,109,Developed Markets - Equities,0.002568482,0.26,826.6001419
2026,109,Emerging Markets State - Obligations,0.004473677,0.45,1439.738351
2026,109,High Yield Bonds - Obligations,0.012991192,1.3,4180.882375
2026,109,Investment Grade Bonds - Obligations,0.013664702,1.37,4397.634405
2026,109,Government ZC Bonds - Obligations,0.246153813,24.62,79218.30233
2027,109,Emerging Markets - Equities,0.765078854,76.51,319643.7456
2027,109,Developed Markets - Equities,0.005266418,0.53,2200.266899
2027,109,Emerging Markets State - Obligations,0.000520611,0.05,217.5071214
2027,109,High Yield Bonds - Obligations,0.002987071,0.3,1247.973886
